event_id,home,away,stadium,City,State,lat,lon,event_date,event_dt_utc,tz_name,event_dt_local,local_date,local_time
401750559,Virginia Tech,Mercer,English Field,Blacksburg,VA,37.2178202,-80.4233836,2025-05-11T17:00Z,2025-05-11 17:00:00+00:00,America/New_York,2025-05-11 13:00:00-04:00,2025-05-11,13:00
401749511,Virginia,Miami,Davenport Field at Disharoon Park,Charlottesville,VA,38.0457967,-78.5135345,2025-05-11T17:00Z,2025-05-11 17:00:00+00:00,America/New_York,2025-05-11 13:00:00-04:00,2025-05-11,13:00
401751907,Rutgers,Penn State,Bainton Field,Piscataway,NJ,40.5464326,-74.4660542,2025-05-11T18:00Z,2025-05-11 18:00:00+00:00,America/New_York,2025-05-11 14:00:00-04:00,2025-05-11,14:00
401750239,UMass Lowell,Boston College,Edward A. LeLacheur Park,Lowell,MA,42.6534448,-71.3178561,2025-05-11T18:00Z,2025-05-11 18:00:00+00:00,America/New_York,2025-05-11 14:00:00-04:00,2025-05-11,14:00
401749953,Northwestern,Ohio State,Rocky Miller Park,Evanston,IL,42.0681019,-87.6926277,2025-05-11T18:00Z,2025-05-11 18:00:00+00:00,America/Chicago,2025-05-11 13:00:00-05:00,2025-05-11,13:00
401749950,Minnesota,Maryland,Siebert Field,Minneapolis,MN,44.9823785,-93.2292882,2025-05-11T18:00Z,2025-05-11 18:00:00+00:00,America/Chicago,2025-05-11 13:00:00-05:00,2025-05-11,13:00
401749722,Baylor,Oklahoma St,Baylor Ballpark,Waco,TX,31.5512504,-97.1077111,2025-05-11T18:00Z,2025-05-11 18:00:00+00:00,America/Chicago,2025-05-11 13:00:00-05:00,2025-05-11,13:00
401749720,TCU,Cincinnati,Lupton Stadium,Fort Worth,TX,32.7028554,-97.3721701,2025-05-11T18:00Z,2025-05-11 18:00:00+00:00,America/Chicago,2025-05-11 13:00:00-05:00,2025-05-11,13:00
401749719,Texas Tech,UCF,Dan Law Field at Rip Griffin Park,Lubbock,TX,33.5887246,-101.8768715,2025-05-11T18:00Z,2025-05-11 18:00:00+00:00,America/Chicago,2025-05-11 13:00:00-05:00,2025-05-11,13:00
401749133,Texas A&M,Missouri,Olsen Field at Blue Bell Park,College Station,TX,30.6183939,-96.3455991,2025-05-11T18:00Z,2025-05-11 18:00:00+00:00,America/Chicago,2025-05-11 13:00:00-05:00,2025-05-11,13:00
401769830,Holy Cross,Lehigh,Hanover Insurance Park at Fitton Field,Worcester,MA,42.2625621,-71.8018877,2025-05-11T18:05Z,2025-05-11 18:05:00+00:00,America/New_York,2025-05-11 14:05:00-04:00,2025-05-11,14:05
401750468,Bowling Green,Notre Dame,Steller Field,Bowling Green,OH,41.3809596,-83.6283041,2025-05-11T19:00Z,2025-05-11 19:00:00+00:00,America/New_York,2025-05-11 15:00:00-04:00,2025-05-11,15:00
401750513,Stanford,Grand Canyon,Klein Field at Sunken Diamond,Stanford,CA,37.4265407,-122.1703055,2025-05-11T20:00Z,2025-05-11 20:00:00+00:00,America/Los_Angeles,2025-05-11 13:00:00-07:00,2025-05-11,13:00
401749948,Indiana,Purdue,Bart Kaufman Field,Bloomington,IN,39.1849669,-86.5222464,2025-05-11T20:00Z,2025-05-11 20:00:00+00:00,America/Indiana/Indianapolis,2025-05-11 16:00:00-04:00,2025-05-11,16:00
401749721,Arizona St,Houston,,,,,,2025-05-11T20:00Z,2025-05-11 20:00:00+00:00,,,,
401769833,Navy,Army,Terwilliger Brothers Field at Max Bishop Stadium,Annapolis,MD,38.9786401,-76.492786,2025-05-11T20:50Z,2025-05-11 20:50:00+00:00,America/New_York,2025-05-11 16:50:00-04:00,2025-05-11,16:50
401769831,Holy Cross,Lehigh,Hanover Insurance Park at Fitton Field,Worcester,MA,42.2625621,-71.8018877,2025-05-11T21:35Z,2025-05-11 21:35:00+00:00,America/New_York,2025-05-11 17:35:00-04:00,2025-05-11,17:35
401749512,North Carolina,NC State,Boshamer Stadium,Chapel Hill,NC,35.9063338,-79.0434986,2025-05-11T19:27Z,2025-05-11 19:27:00+00:00,America/New_York,2025-05-11 15:27:00-04:00,2025-05-11,15:27
401746223,Auburn,Jax State,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,32.6098566,-85.4807825,2025-05-13T23:00Z,2025-05-13 23:00:00+00:00,America/Chicago,2025-05-13 18:00:00-05:00,2025-05-13,18:00
401751768,Oregon St,Portland,,,,,,2025-05-14T00:35Z,2025-05-14 00:35:00+00:00,,,,
401750000,Tennessee,Belmont,Lindsey Nelson Stadium,Knoxville,TN,35.9490901,-83.9294748,2025-05-13T21:00Z,2025-05-13 21:00:00+00:00,America/New_York,2025-05-13 17:00:00-04:00,2025-05-13,17:00
401750378,Louisville,Bellarmine,Jim Patterson Stadium,Louisville,KY,38.2057696,-85.7623635,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/Kentucky/Louisville,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401772607,UConn,Northeastern,Elliot Ballpark,Storrs,CT,41.8056456,-72.2541329,2025-05-13T22:35Z,2025-05-13 22:35:00+00:00,America/New_York,2025-05-13 18:35:00-04:00,2025-05-13,18:35
401769771,Texas Tech,Abilene Chrstn,Dan Law Field at Rip Griffin Park,Lubbock,TX,33.5887246,-101.8768715,2025-05-13T19:00Z,2025-05-13 19:00:00+00:00,America/Chicago,2025-05-13 14:00:00-05:00,2025-05-13,14:00
401766497,Notre Dame,E Michigan,Frank Eck Stadium,Notre Dame,IN,41.6964543,-86.2278277,2025-05-13T19:30Z,2025-05-13 19:30:00+00:00,America/Indiana/Indianapolis,2025-05-13 15:30:00-04:00,2025-05-13,15:30
401751062,Northwestern,Valparaiso,Rocky Miller Park,Evanston,IL,42.0681019,-87.6926277,2025-05-13T20:30Z,2025-05-13 20:30:00+00:00,America/Chicago,2025-05-13 15:30:00-05:00,2025-05-13,15:30
401750843,UCF,Presbyterian,John Euliano Park,Orlando[g],FL,28.5421218,-81.379045,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/New_York,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401750586,High Point,Wake Forest,George S. Erath Field at Coy O. Williard Baseball Stadium,High Point,NC,35.9556924,-80.0053176,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/New_York,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401750493,Pitt,Penn State,,,,,,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,,,,
401748602,South Carolina,Winthrop,Founders Park,Columbia,SC,33.9866662,-81.0427024,2025-05-13T22:30Z,2025-05-13 22:30:00+00:00,America/New_York,2025-05-13 18:30:00-04:00,2025-05-13,18:30
401748442,Kentucky,N Kentucky,Kentucky Proud Park,Lexington,KY,38.0182829,-84.5024638,2025-05-13T22:30Z,2025-05-13 22:30:00+00:00,America/New_York,2025-05-13 18:30:00-04:00,2025-05-13,18:30
401748571,Ole Miss,UT Martin,Swayze Field,University,MS,34.3653692,-89.5350279,2025-05-13T23:30Z,2025-05-13 23:30:00+00:00,America/Chicago,2025-05-13 18:30:00-05:00,2025-05-13,18:30
401750652,BYU,Utah,Larry H. Miller Field,Provo,UT,40.2337289,-111.6587085,2025-05-14T00:00Z,2025-05-14 00:00:00+00:00,America/Denver,2025-05-13 18:00:00-06:00,2025-05-13,18:00
401750629,Arizona St,Grand Canyon,,,,,,2025-05-14T01:30Z,2025-05-14 01:30:00+00:00,,,,
401750310,Liberty,Duke,Liberty Baseball Stadium,Lynchburg,VA,37.3565085,-79.1770453,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/New_York,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401751923,Ball State,Purdue,Ball Diamond,Muncie,IN,38.2226889,-85.9852969,2025-05-13T19:00Z,2025-05-13 19:00:00+00:00,America/Kentucky/Louisville,2025-05-13 15:00:00-04:00,2025-05-13,15:00
401750990,Michigan,Milwaukee,Ray Fisher Stadium,Ann Arbor,MI,42.2674643,-83.7424673,2025-05-13T20:00Z,2025-05-13 20:00:00+00:00,America/Detroit,2025-05-13 16:00:00-04:00,2025-05-13,16:00
401751830,Ohio State,Butler,Bill Davis Stadium,Columbus,OH,40.009683,-83.0260227,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/New_York,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401750696,Cincinnati,Indiana,UC Baseball Stadium,Cincinnati,OH,39.1301459,-84.5137163,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/New_York,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401750560,Virginia Tech,Marshall,English Field,Blacksburg,VA,37.2178202,-80.4233836,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/New_York,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401750536,Virginia,George Mason,Davenport Field at Disharoon Park,Charlottesville,VA,38.0457967,-78.5135345,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/New_York,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401750446,North Carolina,UNC Wilmington,Boshamer Stadium,Chapel Hill,NC,35.9063338,-79.0434986,2025-05-13T22:00Z,2025-05-13 22:00:00+00:00,America/New_York,2025-05-13 18:00:00-04:00,2025-05-13,18:00
401748466,Mississippi St,North Alabama,,,,,,2025-05-13T23:00Z,2025-05-13 23:00:00+00:00,,,,
401751172,USC,CSU Northridge,Dedeaux Field,Los Angeles,CA,34.0238519,-118.2899793,2025-05-14T01:00Z,2025-05-14 01:00:00+00:00,America/Los_Angeles,2025-05-13 18:00:00-07:00,2025-05-13,18:00
401749156,South Carolina,LSU,Founders Park,Columbia,SC,33.9866662,-81.0427024,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,America/New_York,2025-05-15 19:00:00-04:00,2025-05-15,19:00
401749517,Florida St,North Carolina,,,,,,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,,,,
401749158,Oklahoma,Texas,L. Dale Mitchell Baseball Park,Norman,OK,35.2225717,-97.4394816,2025-05-15T23:30Z,2025-05-15 23:30:00+00:00,America/Chicago,2025-05-15 18:30:00-05:00,2025-05-15,18:30
401750210,Iowa,Oregon,Duane Banks Field,Iowa City,IA,41.6612957,-91.5546259,2025-05-15T23:05Z,2025-05-15 23:05:00+00:00,America/Chicago,2025-05-15 18:05:00-05:00,2025-05-15,18:05
401749137,Ole Miss,Auburn,Swayze Field,University,MS,34.3653692,-89.5350279,2025-05-15T23:30Z,2025-05-15 23:30:00+00:00,America/Chicago,2025-05-15 18:30:00-05:00,2025-05-15,18:30
401751769,Oregon St,Long Beach St,,,,,,2025-05-16T00:35Z,2025-05-16 00:35:00+00:00,,,,
401749136,Arkansas,Tennessee,Baum–Walker Stadium,Fayetteville,AR,36.050156,-94.1831402,2025-05-16T00:00Z,2025-05-16 00:00:00+00:00,America/Chicago,2025-05-15 19:00:00-05:00,2025-05-15,19:00
401749147,Vanderbilt,Kentucky,Hawkins Field,Nashville,TN,36.1433436,-86.807492,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,America/Chicago,2025-05-15 18:00:00-05:00,2025-05-15,18:00
401749146,Georgia,Texas A&M,Foley Field,Athens,GA,33.9409565,-83.380386,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/New_York,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401768597,Old Dominion,Coastal,Bud Metheny Ballpark,Norfolk,VA,36.8493695,-76.2899539,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/New_York,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401768618,UC Irvine,Fullerton,Cicerone Field at Anteater Ballpark,Irvine,CA,33.6514521,-117.8474993,2025-05-16T01:00Z,2025-05-16 01:00:00+00:00,America/Los_Angeles,2025-05-15 18:00:00-07:00,2025-05-15,18:00
401752434,NC State,Stanford,,,,,,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,,,,
401749961,UCLA,Northwestern,Jackie Robinson Stadium,Los Angeles,CA,34.0592515,-118.4592399,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,America/Los_Angeles,2025-05-15 16:00:00-07:00,2025-05-15,16:00
401749515,Pitt,Clemson,,,,,,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,,,,
401749728,West Virginia,Kansas,Kendrick Family Ballpark,Granville[h],WV,39.6459146,-79.9872866,2025-05-15T22:30Z,2025-05-15 22:30:00+00:00,America/New_York,2025-05-15 18:30:00-04:00,2025-05-15,18:30
401749135,Florida,Alabama,Condron Ballpark,Gainesville,FL,29.6366398,-82.3641623,2025-05-15T22:30Z,2025-05-15 22:30:00+00:00,America/New_York,2025-05-15 18:30:00-04:00,2025-05-15,18:30
401757555,Troy,Southern Miss,Riddle–Pace Field,Troy,AL,31.7982876,-85.9530944,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,America/Chicago,2025-05-15 18:00:00-05:00,2025-05-15,18:00
401749516,Duke,Georgia Tech,Jack Coombs Field,Durham,NC,35.996653,-78.9018053,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/New_York,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401749519,Louisville,Wake Forest,Jim Patterson Stadium,Louisville,KY,38.2057696,-85.7623635,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/Kentucky/Louisville,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401772608,Northeastern,NC A&T,Parsons Field,Brookline,MA,42.3372864,-71.1140839,2025-05-15T18:00Z,2025-05-15 18:00:00+00:00,America/New_York,2025-05-15 14:00:00-04:00,2025-05-15,14:00
401769876,Lamar,Hou Christian,Vincent–Beck Stadium,Beaumont,TX,30.034805,-94.0749741,2025-05-15T18:00Z,2025-05-15 18:00:00+00:00,America/Chicago,2025-05-15 13:00:00-05:00,2025-05-15,13:00
401769874,N'Western St,McNeese,,,,,,2025-05-15T18:00Z,2025-05-15 18:00:00+00:00,,,,
401751107,Penn State,Xavier,Medlar Field at Lubrano Park,University Park,PA,40.8123475,-77.8520788,2025-05-15T21:30Z,2025-05-15 21:30:00+00:00,America/New_York,2025-05-15 17:30:00-04:00,2025-05-15,17:30
401749960,Ohio State,Illinois,Bill Davis Stadium,Columbus,OH,40.009683,-83.0260227,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/New_York,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401749959,Michigan St,Minnesota,,,,,,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,,,,
401749958,Maryland,Rutgers,Shipley Field,College Park,MD,38.9892976,-76.9444091,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/New_York,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401749957,Purdue,Nebraska,Alexander Field,West Lafayette,IN,40.437702,-86.9411864,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/Indiana/Indianapolis,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401749956,Michigan,Indiana,Ray Fisher Stadium,Ann Arbor,MI,42.2674643,-83.7424673,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/Detroit,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401749729,Cincinnati,Kansas St,UC Baseball Stadium,Cincinnati,OH,39.1301459,-84.5137163,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/New_York,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401749727,UCF,Baylor,John Euliano Park,Orlando[g],FL,28.5421218,-81.379045,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/New_York,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401749518,Virginia Tech,Virginia,English Field,Blacksburg,VA,37.2178202,-80.4233836,2025-05-15T22:00Z,2025-05-15 22:00:00+00:00,America/New_York,2025-05-15 18:00:00-04:00,2025-05-15,18:00
401769877,UT Rio Grande,Texas A&M-CC,,,,,,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,,,,
401769875,SE Louisiana,New Orleans,,,,,,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,,,,
401749726,Oklahoma St,Arizona St,,,,,,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,,,,
401749520,Miami,Notre Dame,,,,,,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,,,,
401749157,Missouri,Mississippi St,Taylor Stadium,Columbia,MO,38.9354971,-92.3388812,2025-05-15T23:00Z,2025-05-15 23:00:00+00:00,America/Chicago,2025-05-15 18:00:00-05:00,2025-05-15,18:00
401749725,Houston,Arizona,Schroeder Park,Houston,TX,29.7269568,-95.3453599,2025-05-15T23:30Z,2025-05-15 23:30:00+00:00,America/Chicago,2025-05-15 18:30:00-05:00,2025-05-15,18:30
401749731,BYU,Texas Tech,Larry H. Miller Field,Provo,UT,40.2337289,-111.6587085,2025-05-16T00:00Z,2025-05-16 00:00:00+00:00,America/Denver,2025-05-15 18:00:00-06:00,2025-05-15,18:00
401749730,Utah,TCU,Smith's Ballpark,Salt Lake City,UT,40.7407084,-111.8935155,2025-05-16T00:00Z,2025-05-16 00:00:00+00:00,America/Denver,2025-05-15 18:00:00-06:00,2025-05-15,18:00
401749521,California,Boston College,Evans Diamond,Berkeley,CA,37.8694842,-122.2634129,2025-05-16T01:00Z,2025-05-16 01:00:00+00:00,America/Los_Angeles,2025-05-15 18:00:00-07:00,2025-05-15,18:00
401750332,Washington,USC,Husky Ballpark,Seattle,WA,47.654838,-122.2985888,2025-05-16T02:05Z,2025-05-16 02:05:00+00:00,America/Los_Angeles,2025-05-15 19:05:00-07:00,2025-05-15,19:05
401749148,South Carolina,LSU,Founders Park,Columbia,SC,33.9866662,-81.0427024,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,America/New_York,2025-05-16 19:00:00-04:00,2025-05-16,19:00
401749525,Florida St,North Carolina,,,,,,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,,,,
401749150,Oklahoma,Texas,L. Dale Mitchell Baseball Park,Norman,OK,35.2225717,-97.4394816,2025-05-16T23:30Z,2025-05-16 23:30:00+00:00,America/Chicago,2025-05-16 18:30:00-05:00,2025-05-16,18:30
401750211,Iowa,Oregon,Duane Banks Field,Iowa City,IA,41.6612957,-91.5546259,2025-05-16T23:05Z,2025-05-16 23:05:00+00:00,America/Chicago,2025-05-16 18:05:00-05:00,2025-05-16,18:05
401749145,Ole Miss,Auburn,Swayze Field,University,MS,34.3653692,-89.5350279,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,America/Chicago,2025-05-16 18:00:00-05:00,2025-05-16,18:00
401751770,Oregon St,Long Beach St,,,,,,2025-05-17T00:35Z,2025-05-17 00:35:00+00:00,,,,
401749144,Arkansas,Tennessee,Baum–Walker Stadium,Fayetteville,AR,36.050156,-94.1831402,2025-05-16T23:30Z,2025-05-16 23:30:00+00:00,America/Chicago,2025-05-16 18:30:00-05:00,2025-05-16,18:30
401749155,Vanderbilt,Kentucky,Hawkins Field,Nashville,TN,36.1433436,-86.807492,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,America/Chicago,2025-05-16 17:00:00-05:00,2025-05-16,17:00
401749154,Georgia,Texas A&M,Foley Field,Athens,GA,33.9409565,-83.380386,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,America/New_York,2025-05-16 18:00:00-04:00,2025-05-16,18:00
401768636,Old Dominion,Coastal,Bud Metheny Ballpark,Norfolk,VA,36.8493695,-76.2899539,2025-05-16T19:00Z,2025-05-16 19:00:00+00:00,America/New_York,2025-05-16 15:00:00-04:00,2025-05-16,15:00
401768655,UC Irvine,Fullerton,Cicerone Field at Anteater Ballpark,Irvine,CA,33.6514521,-117.8474993,2025-05-17T01:00Z,2025-05-17 01:00:00+00:00,America/Los_Angeles,2025-05-16 18:00:00-07:00,2025-05-16,18:00
401752435,NC State,Stanford,,,,,,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,,,,
401749967,UCLA,Northwestern,Jackie Robinson Stadium,Los Angeles,CA,34.0592515,-118.4592399,2025-05-17T02:00Z,2025-05-17 02:00:00+00:00,America/Los_Angeles,2025-05-16 19:00:00-07:00,2025-05-16,19:00
401749522,Pitt,Clemson,,,,,,2025-05-16T19:00Z,2025-05-16 19:00:00+00:00,,,,
401749735,West Virginia,Kansas,Kendrick Family Ballpark,Granville[h],WV,39.6459146,-79.9872866,2025-05-16T22:30Z,2025-05-16 22:30:00+00:00,America/New_York,2025-05-16 18:30:00-04:00,2025-05-16,18:30
401749143,Florida,Alabama,Condron Ballpark,Gainesville,FL,29.6366398,-82.3641623,2025-05-16T22:30Z,2025-05-16 22:30:00+00:00,America/New_York,2025-05-16 18:30:00-04:00,2025-05-16,18:30
401757558,Troy,Southern Miss,Riddle–Pace Field,Troy,AL,31.7982876,-85.9530944,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,America/Chicago,2025-05-16 18:00:00-05:00,2025-05-16,18:00
401749524,Duke,Georgia Tech,Jack Coombs Field,Durham,NC,35.996653,-78.9018053,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,America/New_York,2025-05-16 18:00:00-04:00,2025-05-16,18:00
401749526,Louisville,Wake Forest,Jim Patterson Stadium,Louisville,KY,38.2057696,-85.7623635,2025-05-16T17:00Z,2025-05-16 17:00:00+00:00,America/Kentucky/Louisville,2025-05-16 13:00:00-04:00,2025-05-16,13:00
401772609,Northeastern,NC A&T,Parsons Field,Brookline,MA,42.3372864,-71.1140839,2025-05-16T17:00Z,2025-05-16 17:00:00+00:00,America/New_York,2025-05-16 13:00:00-04:00,2025-05-16,13:00
401770144,Yale,Harvard,Bush Field,West Haven,CT,41.2706527,-72.9470471,2025-05-16T16:00Z,2025-05-16 16:00:00+00:00,America/New_York,2025-05-16 12:00:00-04:00,2025-05-16,12:00
401769879,Texas A&M-CC,Lamar,,,,,,2025-05-16T18:00Z,2025-05-16 18:00:00+00:00,,,,
401769878,McNeese,SE Louisiana,Joe Miller Ballpark,Lake Charles,LA,30.1732004,-93.2130354,2025-05-16T18:00Z,2025-05-16 18:00:00+00:00,America/Chicago,2025-05-16 13:00:00-05:00,2025-05-16,13:00
401749966,Ohio State,Illinois,Bill Davis Stadium,Columbus,OH,40.009683,-83.0260227,2025-05-16T19:00Z,2025-05-16 19:00:00+00:00,America/New_York,2025-05-16 15:00:00-04:00,2025-05-16,15:00
401749962,Purdue,Nebraska,Alexander Field,West Lafayette,IN,40.437702,-86.9411864,2025-05-16T20:00Z,2025-05-16 20:00:00+00:00,America/Indiana/Indianapolis,2025-05-16 16:00:00-04:00,2025-05-16,16:00
401770145,Columbia,Penn,Robertson Field at Satow Stadium,New York,NY,40.7127281,-74.0060152,2025-05-16T20:15Z,2025-05-16 20:15:00+00:00,America/New_York,2025-05-16 16:15:00-04:00,2025-05-16,16:15
401749736,Cincinnati,Kansas St,UC Baseball Stadium,Cincinnati,OH,39.1301459,-84.5137163,2025-05-16T21:00Z,2025-05-16 21:00:00+00:00,America/New_York,2025-05-16 17:00:00-04:00,2025-05-16,17:00
401749523,Virginia Tech,Virginia,English Field,Blacksburg,VA,37.2178202,-80.4233836,2025-05-16T21:45Z,2025-05-16 21:45:00+00:00,America/New_York,2025-05-16 17:45:00-04:00,2025-05-16,17:45
401751108,Penn State,Xavier,Medlar Field at Lubrano Park,University Park,PA,40.8123475,-77.8520788,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,America/New_York,2025-05-16 18:00:00-04:00,2025-05-16,18:00
401749965,Michigan St,Minnesota,,,,,,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,,,,
401749964,Maryland,Rutgers,Shipley Field,College Park,MD,38.9892976,-76.9444091,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,America/New_York,2025-05-16 18:00:00-04:00,2025-05-16,18:00
401749963,Michigan,Indiana,Ray Fisher Stadium,Ann Arbor,MI,42.2674643,-83.7424673,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,America/Detroit,2025-05-16 18:00:00-04:00,2025-05-16,18:00
401749734,UCF,Baylor,John Euliano Park,Orlando[g],FL,28.5421218,-81.379045,2025-05-16T22:00Z,2025-05-16 22:00:00+00:00,America/New_York,2025-05-16 18:00:00-04:00,2025-05-16,18:00
401769881,Hou Christian,UT Rio Grande,,,,,,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,,,,
401769880,New Orleans,N'Western St,Maestri Field at Privateer Park,New Orleans,LA,29.9561422,-90.0733934,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,America/Chicago,2025-05-16 18:00:00-05:00,2025-05-16,18:00
401749733,Oklahoma St,Arizona St,,,,,,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,,,,
401749527,Miami,Notre Dame,,,,,,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,,,,
401749149,Missouri,Mississippi St,Taylor Stadium,Columbia,MO,38.9354971,-92.3388812,2025-05-16T23:00Z,2025-05-16 23:00:00+00:00,America/Chicago,2025-05-16 18:00:00-05:00,2025-05-16,18:00
401749732,Houston,Arizona,Schroeder Park,Houston,TX,29.7269568,-95.3453599,2025-05-16T23:30Z,2025-05-16 23:30:00+00:00,America/Chicago,2025-05-16 18:30:00-05:00,2025-05-16,18:30
401749738,BYU,Texas Tech,Larry H. Miller Field,Provo,UT,40.2337289,-111.6587085,2025-05-17T00:00Z,2025-05-17 00:00:00+00:00,America/Denver,2025-05-16 18:00:00-06:00,2025-05-16,18:00
401749737,Utah,TCU,Smith's Ballpark,Salt Lake City,UT,40.7407084,-111.8935155,2025-05-17T00:00Z,2025-05-17 00:00:00+00:00,America/Denver,2025-05-16 18:00:00-06:00,2025-05-16,18:00
401749528,California,Boston College,Evans Diamond,Berkeley,CA,37.8694842,-122.2634129,2025-05-17T01:00Z,2025-05-17 01:00:00+00:00,America/Los_Angeles,2025-05-16 18:00:00-07:00,2025-05-16,18:00
401750333,Washington,USC,Husky Ballpark,Seattle,WA,47.654838,-122.2985888,2025-05-17T01:02Z,2025-05-17 01:02:00+00:00,America/Los_Angeles,2025-05-16 18:02:00-07:00,2025-05-16,18:02
401749140,South Carolina,LSU,Founders Park,Columbia,SC,33.9866662,-81.0427024,2025-05-17T19:00Z,2025-05-17 19:00:00+00:00,America/New_York,2025-05-17 15:00:00-04:00,2025-05-17,15:00
401749533,Florida St,North Carolina,,,,,,2025-05-17T18:00Z,2025-05-17 18:00:00+00:00,,,,
401749142,Oklahoma,Texas,L. Dale Mitchell Baseball Park,Norman,OK,35.2225717,-97.4394816,2025-05-17T19:00Z,2025-05-17 19:00:00+00:00,America/Chicago,2025-05-17 14:00:00-05:00,2025-05-17,14:00
401750212,Iowa,Oregon,Duane Banks Field,Iowa City,IA,41.6612957,-91.5546259,2025-05-17T17:05Z,2025-05-17 17:05:00+00:00,America/Chicago,2025-05-17 12:05:00-05:00,2025-05-17,12:05
401749153,Ole Miss,Auburn,Swayze Field,University,MS,34.3653692,-89.5350279,2025-05-17T18:30Z,2025-05-17 18:30:00+00:00,America/Chicago,2025-05-17 13:30:00-05:00,2025-05-17,13:30
401751771,Oregon St,Long Beach St,,,,,,2025-05-17T19:35Z,2025-05-17 19:35:00+00:00,,,,
401749152,Arkansas,Tennessee,Baum–Walker Stadium,Fayetteville,AR,36.050156,-94.1831402,2025-05-17T19:00Z,2025-05-17 19:00:00+00:00,America/Chicago,2025-05-17 14:00:00-05:00,2025-05-17,14:00
401749139,Vanderbilt,Kentucky,Hawkins Field,Nashville,TN,36.1433436,-86.807492,2025-05-17T19:00Z,2025-05-17 19:00:00+00:00,America/Chicago,2025-05-17 14:00:00-05:00,2025-05-17,14:00
401749138,Georgia,Texas A&M,Foley Field,Athens,GA,33.9409565,-83.380386,2025-05-17T16:00Z,2025-05-17 16:00:00+00:00,America/New_York,2025-05-17 12:00:00-04:00,2025-05-17,12:00
