event_id,event_date,status,home,away,venue,location
401768484,2025-05-10T20:00Z,Final,Southern Miss,Louisiana,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401749717,2025-05-11T01:00Z,Final,Arizona,Utah,Hi Corbett Field,"Tucson, Arizona"
401749132,2025-05-10T23:00Z,Final,Mississippi St,Ole Miss,Dudy Noble Field,"Starkville, Mississippi"
401749943,2025-05-10T21:00Z,Final,USC,Michigan St,Great Park,"Irvine, California"
401769710,2025-05-10T17:00Z,Final,Navy,Army,Terwilliger Brothers Field at Max Bishop Stadium,"Annapolis, Maryland"
401750467,2025-05-10T18:00Z,Final,Notre Dame,Bowling Green,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401749945,2025-05-10T18:00Z,Final,Northwestern,Ohio State,Rocky and Berenice Miller Park,"Evanston, Illinois"
401749940,2025-05-10T18:00Z,Final,Indiana,Purdue,Bart Kaufman Field,"Bloomington, Indiana"
401749712,2025-05-10T18:00Z,Final,Kansas,BYU,Hoglund Ballpark,"Lawrence, Kansas"
401750558,2025-05-10T19:00Z,Final,Virginia Tech,Mercer,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401749941,2025-05-10T19:00Z,Final,Nebraska,Michigan,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401749716,2025-05-10T19:00Z,Final,Baylor,Oklahoma St,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401749714,2025-05-10T19:00Z,Final,TCU,Cincinnati,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401749713,2025-05-10T19:00Z,Final,Texas Tech,UCF,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401749125,2025-05-10T19:00Z,Final,Texas A&M,Missouri,Olsen Field at Blue Bell Park,"College Station, Texas"
401749942,2025-05-10T20:00Z,Final,Minnesota,Maryland,Siebert Field,"Minneapolis, Minnesota"
401749715,2025-05-10T20:00Z,Final,Arizona St,Houston,Phoenix Municipal Stadium,"Phoenix, Arizona"
401749508,2025-05-10T20:00Z,Final,Wake Forest,Pitt,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401749506,2025-05-10T20:00Z,Final,Virginia,Miami,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401750512,2025-05-10T21:00Z,Final,Stanford,Grand Canyon,Klein Field at Sunken Diamond,"Stanford, California"
401750238,2025-05-10T21:00Z,Final,UMass Lowell,Boston College,Edward A. LeLacheur Park,"Lowell, Massachusetts"
401751906,2025-05-10T22:00Z,Final,Rutgers,Penn State,Bainton Field,"Piscataway, New Jersey"
401769829,2025-05-10T23:05Z,Final,Holy Cross,Lehigh,Hanover Insurance Park at Fitton Field,"Worcester, Massachusetts"
401749119,2025-05-10T01:00Z,Final,Alabama,Georgia,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401749130,2025-05-11T18:00Z,Final,Texas,Florida,UFCU Disch-Falk Field,"Austin, Texas"
401749513,2025-05-11T20:00Z,Final,California,Florida St,Stu Gordon Stadium,"Berkeley, California"
401749128,2025-05-11T20:00Z,Final,LSU,Arkansas,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401749951,2025-05-11T19:05Z,Final,Oregon,Washington,PK Park,"Eugene, Oregon"
401749127,2025-05-11T17:00Z,Final,Alabama,Georgia,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401749509,2025-05-11T17:00Z,Final,Clemson,Duke,Doug Kingsmore Stadium,"Clemson, South Carolina"
401750209,2025-05-11T17:05Z,Final,Iowa,Oregon St,Duane Banks Field,"Iowa City, Iowa"
401749134,2025-05-11T19:00Z,Final,Tennessee,Vanderbilt,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401749724,2025-05-11T18:00Z,Final,Kansas St,West Virginia,Tointon Family Stadium,"Manhattan, Kansas"
401768574,2025-05-11T20:00Z,Final,Bakersfield,UC Irvine,Hardt Field,"Bakersfield, California"
401749131,2025-05-11T17:00Z,Final,Kentucky,Oklahoma,Kentucky Proud Park,"Lexington, Kentucky"
401749955,2025-05-11T17:00Z,Final,Illinois,UCLA,Illinois Field,"Champaign, Illinois"
401756600,2025-05-11T18:00Z,Final,Arkansas St,Troy,Tomlinson Stadium–Kell Field,"Jonesboro, Arkansas"
401749505,2025-05-11T14:00Z,Final,Georgia Tech,Louisville,Mac Nease Baseball Park,"Atlanta, Georgia"
401749510,2025-05-11T17:00Z,Final,Georgia Tech,Louisville,Mac Nease Baseball Park,"Atlanta, Georgia"
401768565,2025-05-11T18:00Z,Final,Southern Miss,Louisiana,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401749723,2025-05-11T19:00Z,Final,Arizona,Utah,Hi Corbett Field,"Tucson, Arizona"
401749952,2025-05-11T20:00Z,Final,USC,Michigan St,Great Park,"Irvine, California"
401749514,2025-05-11T16:00Z,Final,Wake Forest,Pitt,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401749949,2025-05-11T16:30Z,Final,Nebraska,Michigan,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401769721,2025-05-11T17:00Z,Final,Navy,Army,Terwilliger Brothers Field at Max Bishop Stadium,"Annapolis, Maryland"
401750559,2025-05-11T17:00Z,Final,Virginia Tech,Mercer,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401749511,2025-05-11T17:00Z,Final,Virginia,Miami,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401751907,2025-05-11T18:00Z,Final,Rutgers,Penn State,Bainton Field,"Piscataway, New Jersey"
401750239,2025-05-11T18:00Z,Final,UMass Lowell,Boston College,Edward A. LeLacheur Park,"Lowell, Massachusetts"
401749953,2025-05-11T18:00Z,Final,Northwestern,Ohio State,Rocky and Berenice Miller Park,"Evanston, Illinois"
401749950,2025-05-11T18:00Z,Final,Minnesota,Maryland,Siebert Field,"Minneapolis, Minnesota"
401749722,2025-05-11T18:00Z,Final,Baylor,Oklahoma St,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401749720,2025-05-11T18:00Z,Final,TCU,Cincinnati,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401749719,2025-05-11T18:00Z,Final,Texas Tech,UCF,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401749133,2025-05-11T18:00Z,Final,Texas A&M,Missouri,Olsen Field at Blue Bell Park,"College Station, Texas"
401769830,2025-05-11T18:05Z,Final,Holy Cross,Lehigh,Hanover Insurance Park at Fitton Field,"Worcester, Massachusetts"
401750468,2025-05-11T19:00Z,Final,Bowling Green,Notre Dame,Steller Field at Gary Haas Stadium,"Bowling Green, Ohio"
401750513,2025-05-11T20:00Z,Final,Stanford,Grand Canyon,Klein Field at Sunken Diamond,"Stanford, California"
401749948,2025-05-11T20:00Z,Final,Indiana,Purdue,Bart Kaufman Field,"Bloomington, Indiana"
401749721,2025-05-11T20:00Z,Final,Arizona St,Houston,Phoenix Municipal Stadium,"Phoenix, Arizona"
401769833,2025-05-11T20:50Z,Final,Navy,Army,Terwilliger Brothers Field at Max Bishop Stadium,"Annapolis, Maryland"
401769831,2025-05-11T21:35Z,Final,Holy Cross,Lehigh,Hanover Insurance Park at Fitton Field,"Worcester, Massachusetts"
401749512,2025-05-11T19:27Z,Canceled,North Carolina,NC State,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401746223,2025-05-13T23:00Z,Final,Auburn,Jax State,Plainsman Park,"Auburn, Alabama"
401751768,2025-05-14T00:35Z,Final,Oregon St,Portland,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401750000,2025-05-13T21:00Z,Final,Tennessee,Belmont,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401750378,2025-05-13T22:00Z,Final,Louisville,Bellarmine,Jim Patterson Stadium,"Louisville, Kentucky"
401772607,2025-05-13T22:35Z,Final,UConn,Northeastern,Elliot Ballpark,"Storrs, Connecticut"
401769771,2025-05-13T19:00Z,Final,Texas Tech,Abilene Chrstn,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401766497,2025-05-13T19:30Z,Final,Notre Dame,E Michigan,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401751062,2025-05-13T20:30Z,Final,Northwestern,Valparaiso,Rocky and Berenice Miller Park,"Evanston, Illinois"
401750843,2025-05-13T22:00Z,Final,UCF,Presbyterian,John Euliano Park,"Orlando, Florida"
401750586,2025-05-13T22:00Z,Final,High Point,Wake Forest,Truist Point,"High Point, North Carolina"
401750493,2025-05-13T22:00Z,Final,Pitt,Penn State,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401748602,2025-05-13T22:30Z,Final,South Carolina,Winthrop,Founders Park,"Columbia, South Carolina"
401748442,2025-05-13T22:30Z,Final,Kentucky,N Kentucky,Kentucky Proud Park,"Lexington, Kentucky"
401748571,2025-05-13T23:30Z,Final,Ole Miss,UT Martin,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401750652,2025-05-14T00:00Z,Final,BYU,Utah,Miller Park - Larry H. Miller Field,"Provo, Utah"
401750629,2025-05-14T01:30Z,Final,Arizona St,Grand Canyon,Phoenix Municipal Stadium,"Phoenix, Arizona"
401750310,2025-05-13T22:00Z,Canceled,Liberty,Duke,Worthington Field at Liberty Baseball Stadium,"Lynchburg, Virginia"
401751923,2025-05-13T19:00Z,Canceled,Ball State,Purdue,Ball Diamond at First Merchants Ballpark Complex,"Muncie, Indiana"
401750990,2025-05-13T20:00Z,Canceled,Michigan,Milwaukee,Ray Fisher Stadium,"Ann Arbor, Michigan"
401751830,2025-05-13T22:00Z,Canceled,Ohio State,Butler,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401750696,2025-05-13T22:00Z,Canceled,Cincinnati,Indiana,UC Baseball Stadium,"Cincinnati, Ohio"
401750560,2025-05-13T22:00Z,Canceled,Virginia Tech,Marshall,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401750536,2025-05-13T22:00Z,Canceled,Virginia,George Mason,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401750446,2025-05-13T22:00Z,Canceled,North Carolina,UNC Wilmington,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401748466,2025-05-13T23:00Z,Canceled,Mississippi St,North Alabama,Dudy Noble Field,"Starkville, Mississippi"
401751172,2025-05-14T01:00Z,Canceled,USC,CSU Northridge,Page Stadium,"Los Angeles, California"
401749156,2025-05-15T23:00Z,Final,South Carolina,LSU,Founders Park,"Columbia, South Carolina"
401749517,2025-05-15T23:00Z,Final,Florida St,North Carolina,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401749158,2025-05-15T23:30Z,Final,Oklahoma,Texas,Kimrey Family Stadium,"Norman, Oklahoma"
401750210,2025-05-15T23:05Z,Final,Iowa,Oregon,Duane Banks Field,"Iowa City, Iowa"
401749137,2025-05-15T23:30Z,Final,Ole Miss,Auburn,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401751769,2025-05-16T00:35Z,Final,Oregon St,Long Beach St,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401749136,2025-05-16T00:00Z,Final,Arkansas,Tennessee,Baum-Walker Stadium,"Fayetteville, Arkansas"
401749147,2025-05-15T23:00Z,Final,Vanderbilt,Kentucky,Hawkins Field,"Nashville, Tennessee"
401749146,2025-05-15T22:00Z,Final,Georgia,Texas A&M,Foley Field,"Athens, Georgia"
401768597,2025-05-15T22:00Z,Final,Old Dominion,Coastal,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401768618,2025-05-16T01:00Z,Final,UC Irvine,Fullerton,Cicerone Field at Anteater Ballpark,"Irvine, California"
401752434,2025-05-15T22:00Z,Final,NC State,Stanford,Doak Field at Dail Park,"Raleigh, North Carolina"
401749961,2025-05-15T23:00Z,Final,UCLA,Northwestern,Jackie Robinson Stadium,"Los Angeles, California"
401749515,2025-05-15T22:00Z,Final,Pitt,Clemson,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401749728,2025-05-15T22:30Z,Final,West Virginia,Kansas,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401749135,2025-05-15T22:30Z,Final,Florida,Alabama,Condron Family Ballpark,"Gainesville, Florida"
401757555,2025-05-15T23:00Z,Final,Troy,Southern Miss,Riddle-Pace Field,"Troy, Alabama"
401749516,2025-05-15T22:00Z,Final,Duke,Georgia Tech,Jack Coombs Field,"Durham, North Carolina"
401749519,2025-05-15T22:00Z,Final,Louisville,Wake Forest,Jim Patterson Stadium,"Louisville, Kentucky"
401772608,2025-05-15T18:00Z,Final,Northeastern,NC A&T,Friedman Diamond,"Brookline, Massachusetts"
401769876,2025-05-15T18:00Z,Final,Lamar,Hou Christian,UTRGV Baseball Stadium,"Edinburg, Texas"
401769874,2025-05-15T18:00Z,Final,N'Western St,McNeese,Pat Kenelly Diamond at Alumni Field,"Hammond, Louisiana"
401751107,2025-05-15T21:30Z,Final,Penn State,Xavier,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401749960,2025-05-15T22:00Z,Final,Ohio State,Illinois,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401749959,2025-05-15T22:00Z,Final,Michigan St,Minnesota,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401749958,2025-05-15T22:00Z,Final,Maryland,Rutgers,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401749957,2025-05-15T22:00Z,Final,Purdue,Nebraska,Alexander Field,"West Lafayette, Indiana"
401749956,2025-05-15T22:00Z,Final,Michigan,Indiana,Ray Fisher Stadium,"Ann Arbor, Michigan"
401749729,2025-05-15T22:00Z,Final,Cincinnati,Kansas St,UC Baseball Stadium,"Cincinnati, Ohio"
401749727,2025-05-15T22:00Z,Final,UCF,Baylor,John Euliano Park,"Orlando, Florida"
401749518,2025-05-15T22:00Z,Final,Virginia Tech,Virginia,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401769877,2025-05-15T23:00Z,Final,UT Rio Grande,Texas A&M-CC,UTRGV Baseball Stadium,"Edinburg, Texas"
401769875,2025-05-15T23:00Z,Final,SE Louisiana,New Orleans,Pat Kenelly Diamond at Alumni Field,"Hammond, Louisiana"
401749726,2025-05-15T23:00Z,Final,Oklahoma St,Arizona St,O'Brate Stadium,"Stillwater, Oklahoma"
401749520,2025-05-15T23:00Z,Final,Miami,Notre Dame,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401749157,2025-05-15T23:00Z,Final,Missouri,Mississippi St,Taylor Stadium,"Columbia, Missouri"
401749725,2025-05-15T23:30Z,Final,Houston,Arizona,Darryl & Lori Schroeder Park,"Houston, Texas"
401749731,2025-05-16T00:00Z,Final,BYU,Texas Tech,Miller Park - Larry H. Miller Field,"Provo, Utah"
401749730,2025-05-16T00:00Z,Final,Utah,TCU,Smith's Ballpark,"Salt Lake City, Utah"
401749521,2025-05-16T01:00Z,Final,California,Boston College,Stu Gordon Stadium,"Berkeley, California"
401750332,2025-05-16T02:05Z,Final,Washington,USC,Husky Ballpark,"Seattle, Washington"
401749148,2025-05-16T23:00Z,Final,South Carolina,LSU,Founders Park,"Columbia, South Carolina"
401749525,2025-05-16T23:00Z,Final,Florida St,North Carolina,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401749150,2025-05-16T23:30Z,Final,Oklahoma,Texas,Kimrey Family Stadium,"Norman, Oklahoma"
401750211,2025-05-16T23:05Z,Final,Iowa,Oregon,Duane Banks Field,"Iowa City, Iowa"
401749145,2025-05-16T23:00Z,Final,Ole Miss,Auburn,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401751770,2025-05-17T00:35Z,Final,Oregon St,Long Beach St,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401749144,2025-05-16T23:30Z,Final,Arkansas,Tennessee,Baum-Walker Stadium,"Fayetteville, Arkansas"
401749155,2025-05-16T22:00Z,Final,Vanderbilt,Kentucky,Hawkins Field,"Nashville, Tennessee"
401749154,2025-05-16T22:00Z,Final,Georgia,Texas A&M,Foley Field,"Athens, Georgia"
401768636,2025-05-16T19:00Z,Final,Old Dominion,Coastal,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401768655,2025-05-17T01:00Z,Final,UC Irvine,Fullerton,Cicerone Field at Anteater Ballpark,"Irvine, California"
401752435,2025-05-16T22:00Z,Final,NC State,Stanford,Doak Field at Dail Park,"Raleigh, North Carolina"
401749967,2025-05-17T02:00Z,Final,UCLA,Northwestern,Jackie Robinson Stadium,"Los Angeles, California"
401749522,2025-05-16T19:00Z,Final,Pitt,Clemson,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401749735,2025-05-16T22:30Z,Final,West Virginia,Kansas,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401749143,2025-05-16T22:30Z,Final,Florida,Alabama,Condron Family Ballpark,"Gainesville, Florida"
401757558,2025-05-16T23:00Z,Final,Troy,Southern Miss,Riddle-Pace Field,"Troy, Alabama"
401749524,2025-05-16T22:00Z,Final,Duke,Georgia Tech,Jack Coombs Field,"Durham, North Carolina"
401749526,2025-05-16T17:00Z,Final,Louisville,Wake Forest,Jim Patterson Stadium,"Louisville, Kentucky"
401772609,2025-05-16T17:00Z,Final,Northeastern,NC A&T,Friedman Diamond,"Brookline, Massachusetts"
401770144,2025-05-16T16:00Z,Final,Yale,Harvard,George H.W. Bush '48 Field,"West Haven, Connecticut"
401769879,2025-05-16T18:00Z,Final,Texas A&M-CC,Lamar,UTRGV Baseball Stadium,"Edinburg, Texas"
401769878,2025-05-16T18:00Z,Final,McNeese,SE Louisiana,Pat Kenelly Diamond at Alumni Field,"Hammond, Louisiana"
401749966,2025-05-16T19:00Z,Final,Ohio State,Illinois,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401749962,2025-05-16T20:00Z,Final,Purdue,Nebraska,Alexander Field,"West Lafayette, Indiana"
401770145,2025-05-16T20:15Z,Final,Columbia,Penn,George H.W. Bush '48 Field,"West Haven, Connecticut"
401749736,2025-05-16T21:00Z,Final,Cincinnati,Kansas St,UC Baseball Stadium,"Cincinnati, Ohio"
401749523,2025-05-16T21:45Z,Final,Virginia Tech,Virginia,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401751108,2025-05-16T22:00Z,Final,Penn State,Xavier,FNB Field,"Harrisburg, Pennsylvania"
401749965,2025-05-16T22:00Z,Final,Michigan St,Minnesota,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401749964,2025-05-16T22:00Z,Final,Maryland,Rutgers,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401749963,2025-05-16T22:00Z,Final,Michigan,Indiana,Ray Fisher Stadium,"Ann Arbor, Michigan"
401749734,2025-05-16T22:00Z,Final,UCF,Baylor,John Euliano Park,"Orlando, Florida"
401769881,2025-05-16T23:00Z,Final,Hou Christian,UT Rio Grande,Husky Field,"Houston, Texas"
401769880,2025-05-16T23:00Z,Final,New Orleans,N'Western St,Pat Kenelly Diamond at Alumni Field,"Hammond, Louisiana"
401749733,2025-05-16T23:00Z,Final,Oklahoma St,Arizona St,O'Brate Stadium,"Stillwater, Oklahoma"
401749527,2025-05-16T23:00Z,Final,Miami,Notre Dame,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401749149,2025-05-16T23:00Z,Final,Missouri,Mississippi St,Taylor Stadium,"Columbia, Missouri"
401749732,2025-05-16T23:30Z,Final,Houston,Arizona,Darryl & Lori Schroeder Park,"Houston, Texas"
401749738,2025-05-17T00:00Z,Final,BYU,Texas Tech,Miller Park - Larry H. Miller Field,"Provo, Utah"
401749737,2025-05-17T00:00Z,Final,Utah,TCU,Smith's Ballpark,"Salt Lake City, Utah"
401749528,2025-05-17T01:00Z,Final,California,Boston College,Stu Gordon Stadium,"Berkeley, California"
401750333,2025-05-17T01:02Z,Final,Washington,USC,Husky Ballpark,"Seattle, Washington"
401749140,2025-05-17T19:00Z,Final,South Carolina,LSU,Founders Park,"Columbia, South Carolina"
401749533,2025-05-17T18:00Z,Final,Florida St,North Carolina,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401749142,2025-05-17T19:00Z,Final,Oklahoma,Texas,Kimrey Family Stadium,"Norman, Oklahoma"
401750212,2025-05-17T17:05Z,Final,Iowa,Oregon,Duane Banks Field,"Iowa City, Iowa"
401749153,2025-05-17T18:30Z,Final,Ole Miss,Auburn,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401751771,2025-05-17T19:35Z,Final,Oregon St,Long Beach St,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401749152,2025-05-17T19:00Z,Final,Arkansas,Tennessee,Baum-Walker Stadium,"Fayetteville, Arkansas"
401749139,2025-05-17T19:00Z,Final,Vanderbilt,Kentucky,Hawkins Field,"Nashville, Tennessee"
401749138,2025-05-17T16:00Z,Final,Georgia,Texas A&M,Foley Field,"Athens, Georgia"
401768687,2025-05-17T17:00Z,Final,Old Dominion,Coastal,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401768693,2025-05-17T20:00Z,Final,UC Irvine,Fullerton,Cicerone Field at Anteater Ballpark,"Irvine, California"
401752456,2025-05-17T17:00Z,Final,NC State,Stanford,Doak Field at Dail Park,"Raleigh, North Carolina"
401749973,2025-05-17T20:00Z,Final,UCLA,Northwestern,Jackie Robinson Stadium,"Los Angeles, California"
401749529,2025-05-17T17:00Z,Final,Pitt,Clemson,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401749742,2025-05-17T17:00Z,Final,West Virginia,Kansas,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401749151,2025-05-17T20:00Z,Final,Florida,Alabama,Condron Family Ballpark,"Gainesville, Florida"
401757560,2025-05-17T20:30Z,Final,Troy,Southern Miss,Riddle-Pace Field,"Troy, Alabama"
401749534,2025-05-17T19:00Z,Final,Duke,Georgia Tech,Jack Coombs Field,"Durham, North Carolina"
401749532,2025-05-17T16:00Z,Final,Louisville,Wake Forest,Jim Patterson Stadium,"Louisville, Kentucky"
401770146,2025-05-17T16:00Z,Final,Penn,Yale,Tommy Lasorda Field at Meiklejohn Stadium,"Philadelphia, Pennsylvania"
401749741,2025-05-17T16:00Z,Final,UCF,Baylor,John Euliano Park,"Orlando, Florida"
401751109,2025-05-17T17:00Z,Final,Penn State,Xavier,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401749972,2025-05-17T17:00Z,Final,Ohio State,Illinois,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401749970,2025-05-17T17:00Z,Final,Michigan St,Minnesota,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401749969,2025-05-17T17:00Z,Final,Maryland,Rutgers,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401749968,2025-05-17T17:00Z,Final,Michigan,Indiana,Ray Fisher Stadium,"Ann Arbor, Michigan"
401749743,2025-05-17T17:00Z,Final,Cincinnati,Kansas St,UC Baseball Stadium,"Cincinnati, Ohio"
401749740,2025-05-17T17:00Z,Final,Oklahoma St,Arizona St,O'Brate Stadium,"Stillwater, Oklahoma"
401749531,2025-05-17T17:00Z,Final,Virginia Tech,Virginia,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401749530,2025-05-17T17:00Z,Final,Miami,Notre Dame,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401769883,2025-05-17T18:00Z,Final,UT Rio Grande,Texas A&M-CC,UTRGV Baseball Stadium,"Edinburg, Texas"
401769882,2025-05-17T18:00Z,Final,SE Louisiana,N'Western St,Pat Kenelly Diamond at Alumni Field,"Hammond, Louisiana"
401749971,2025-05-17T18:00Z,Final,Purdue,Nebraska,Alexander Field,"West Lafayette, Indiana"
401749739,2025-05-17T18:00Z,Final,Houston,Arizona,Darryl & Lori Schroeder Park,"Houston, Texas"
401749745,2025-05-17T19:00Z,Final,BYU,Texas Tech,Miller Park - Larry H. Miller Field,"Provo, Utah"
401749141,2025-05-17T19:00Z,Final,Missouri,Mississippi St,Taylor Stadium,"Columbia, Missouri"
401749744,2025-05-17T20:00Z,Final,Utah,TCU,Smith's Ballpark,"Salt Lake City, Utah"
401749535,2025-05-17T20:00Z,Final,California,Boston College,Stu Gordon Stadium,"Berkeley, California"
401750334,2025-05-17T20:05Z,Final,Washington,USC,Husky Ballpark,"Seattle, Washington"
401770147,2025-05-17T20:35Z,Final,Harvard,Columbia,George H.W. Bush '48 Field,"West Haven, Connecticut"
401769885,2025-05-17T23:00Z,Final,Hou Christian,UT Rio Grande,UTRGV Baseball Stadium,"Edinburg, Texas"
401769884,2025-05-17T23:00Z,Final,N'Western St,New Orleans,Pat Kenelly Diamond at Alumni Field,"Hammond, Louisiana"
401770148,2025-05-18T16:00Z,Final,Harvard,Yale,Joseph J. O'Donnell Field,"Allston, Massachusetts"
401772523,2025-05-18T17:00Z,Final,Holy Cross,Army,Hanover Insurance Park at Fitton Field,"Worcester, Massachusetts"
401770149,2025-05-18T20:15Z,Final,Columbia,Harvard,George H.W. Bush '48 Field,"West Haven, Connecticut"
401772524,2025-05-19T22:00Z,Final,Holy Cross,Army,Hanover Insurance Park at Fitton Field,"Worcester, Massachusetts"
401767972,2025-05-20T21:30Z,Final,Florida,South Carolina,Hoover Metropolitan Stadium,"Hoover, Alabama"
401767709,2025-05-20T14:30Z,Final,Alabama,Missouri,Hoover Metropolitan Stadium,"Hoover, Alabama"
401767985,2025-05-20T13:00Z,Final,Miami,California,Durham Bulls Athletic Park,"Durham, North Carolina"
401770096,2025-05-20T13:00Z,Final,Jacksonville,North Alabama,Melching Field at Conrad Park,"DeLand, Florida"
401769909,2025-05-20T13:00Z,Final,FAU,Tulane,BayCare Ballpark,"Clearwater, Florida"
401769175,2025-05-20T15:00Z,Final,Quinnipiac,Niagara,Clover Stadium,"Pomona, New York"
401769140,2025-05-20T15:00Z,Final,Davidson,Saint Joseph's,Capital One Park,"Tysons, Virginia"
401768002,2025-05-20T15:00Z,Final,Michigan,Illinois,Charles Schwab Field,"Omaha, Nebraska"
401770097,2025-05-20T16:30Z,Final,Austin Peay,North Florida,Melching Field at Conrad Park,"DeLand, Florida"
401769910,2025-05-20T16:53Z,Final,UTSA,Rice,BayCare Ballpark,"Clearwater, Florida"
401767986,2025-05-20T17:00Z,Final,Virginia Tech,Stanford,Durham Bulls Athletic Park,"Durham, North Carolina"
401767971,2025-05-20T17:45Z,Final,Oklahoma,Kentucky,Hoover Metropolitan Stadium,"Hoover, Alabama"
401768016,2025-05-20T19:00Z,Final,Tarleton St,UT Arlington,Hohokam Stadium,"Mesa, Arizona"
401769176,2025-05-20T19:30Z,Final,Mount St Marys,Marist,Clover Stadium,"Pomona, New York"
401769141,2025-05-20T19:30Z,Final,George Mason,Dayton,Capital One Park,"Tysons, Virginia"
401768001,2025-05-20T19:30Z,Final,Indiana,Rutgers,Charles Schwab Field,"Omaha, Nebraska"
401769445,2025-05-20T20:00Z,Final,Texas St,App State,Riverwalk Stadium,"Montgomery, Alabama"
401770098,2025-05-20T20:15Z,Final,Stetson,C Arkansas,Melching Field at Conrad Park,"DeLand, Florida"
401769911,2025-05-20T20:25Z,Final,Charlotte,Wichita St,BayCare Ballpark,"Clearwater, Florida"
401767987,2025-05-20T21:30Z,Final,Louisville,Pitt,Durham Bulls Athletic Park,"Durham, North Carolina"
401768017,2025-05-20T23:00Z,Final,CA Baptist,Utah Tech,Hohokam Stadium,"Mesa, Arizona"
401768000,2025-05-20T23:23Z,Final,Nebraska,Michigan St,Charles Schwab Field,"Omaha, Nebraska"
401769446,2025-05-20T23:30Z,Final,Arkansas St,GA Southern,Riverwalk Stadium,"Montgomery, Alabama"
